seed,seed_eligible,exclusion_reason,algorithm,radius_index,step_radius,arm_admissible,hit_capability,steps,moving_fibre_action,wrong_moving_fibre_action,moving_fisher_length,wrong_moving_fisher_length,cumulative_retraction_fisher_length,cumulative_retraction_norm,cumulative_tangent_proposal_norm,cumulative_retraction_to_tangent_ratio,cumulative_pre_retraction_response_error,left_trapezoid_relative_change,wrong_left_trapezoid_relative_change,max_moving_kernel_residual,max_step_principal_angle_rad,max_source_principal_angle_rad,fibre_rotation_signal,max_rowspace_angle_from_source_rad,max_rowspace_projector_distance_normalized,rowspace_rotation_signal,max_response_relative_error,max_retraction_step_ratio,median_discrete_tangent_residual,max_metric_condition,min_metric_effective_rank
73739,True,,adam,2,0.02,True,True,48,1.1052841643125033,0.6173298291683934,0.9402640037005767,0.6713833841058658,0.0008368542563604832,0.0021254047669572174,0.7631505100871436,0.0027850400921759443,0.0003920267336923189,0.004953879654852648,0.0010252510548393835,1.8795477174649022e-08,0.04786858707666397,0.09660621732473373,True,0.4811890423297882,0.11419908702373505,True,2.9811170065840997e-07,0.019168617269618545,0.002014347817748785,396.7171630859375,8
73739,True,,adam,3,0.01,True,True,94,1.102522349173583,0.6414472721657294,0.9343499299138784,0.6963241740595549,0.0004788826919879633,0.0012406690661919129,0.7797163599170744,0.0015911799854037465,0.0002540338216476812,0.002455295986466323,0.000427767649355927,1.8954231961743062e-08,0.0454324372112751,0.09646707773208618,True,0.48379194736480713,0.11394438147544861,True,3.002592450229713e-07,0.019547278690966563,0.0007600821845699102,396.9461669921875,8
73739,True,,normalized_sgd,0,0.08,True,True,18,1.8015806629871782,0.25769926768901524,1.3875721851363778,0.2717192405834794,0.00326979653350407,0.0072436894188285805,0.5498719401657581,0.013173411643163643,0.001400570876285201,0.014200088121176343,0.014442773727816305,1.7562843623863955e-08,0.04602181538939476,0.10219623893499374,True,0.4912128150463104,0.1276707500219345,True,3.233571703731286e-07,0.04037708596361747,0.010655469261109829,396.7171630859375,8
73739,True,,normalized_sgd,1,0.04,True,True,34,1.7028963749896815,0.24107200368052564,1.3268026253208518,0.2547336872667074,0.0017175028402526187,0.003901996635249816,0.5286040445789695,0.007381700301513465,0.0007387454893432732,0.007454064167224867,0.0076554593432466645,1.8600884388320083e-08,0.04550587013363838,0.10245416313409805,True,0.49112269282341003,0.12568476796150208,True,3.2077247169581824e-07,0.037332730756305756,0.006022198591381311,396.7171630859375,8
73739,True,,normalized_sgd,2,0.02,True,True,66,1.664305560254963,0.23368378074200355,1.3030150778358802,0.2471563973231241,0.0008456673316786164,0.0020587444892044005,0.5181767735630274,0.003973054359515767,0.0003630864955539437,0.0037431403714321626,0.003801724145128443,1.9332162537466502e-08,0.04531021788716316,0.10209160298109055,True,0.4920446574687958,0.12529058754444122,True,2.938154750609101e-07,0.032021285954162204,0.0030147444922477007,396.7171630859375,8
73739,True,,normalized_sgd,3,0.01,True,True,130,1.64504714283651,0.23096720850250435,1.2910300869843923,0.2444569831714034,0.0005198862080774732,0.0013174336564816258,0.5132119401823729,0.0025670362540931293,0.000246576167683088,0.0018889345877291833,0.0019155233786014374,1.981636721382074e-08,0.045229874551296234,0.10204890370368958,True,0.4921296536922455,0.12471841275691986,True,2.789227835364727e-07,0.020574893874337172,0.0015133698470890522,396.9918212890625,8
73739,True,,normalized_momentum,0,0.08,True,True,32,3.694588276572029,0.5417132510865786,2.5453086495399475,0.6097317254170775,0.005227582257178677,0.01116693999938434,1.1169419307261705,0.009997780271463393,0.0022006636590958806,0.006845519515459943,0.008284610616721247,1.822320250255416e-08,0.046071022748947144,0.1436932235956192,True,0.5498174428939819,0.1675139218568802,True,3.0931488481655833e-07,0.04059289668310854,0.009581097401678562,396.7171630859375,8
73739,True,,normalized_momentum,1,0.04,True,True,51,2.855829744395978,0.4770329826657312,2.0217720717191696,0.5214597624726593,0.0024806314484360293,0.005577023997830111,0.970685557462275,0.005745448621292439,0.00107398722502694,0.004387548678297003,0.004163372085861811,1.928635207093521e-08,0.04558049514889717,0.12495245784521103,True,0.5108077526092529,0.1534411460161209,True,2.849586167030793e-07,0.037734347701103836,0.005770611576735973,396.7171630859375,8
73739,True,,normalized_momentum,2,0.02,True,True,85,2.3251684399152714,0.39194642969935406,1.6982945566996932,0.4176083424827084,0.0011106322946173475,0.002748482124388829,0.8043593168258667,0.0034169830160416226,0.0005054380628735089,0.0028472002265041425,0.0025360805024388588,1.9035102383213598e-08,0.04532995447516441,0.11254172772169113,True,0.4989137351512909,0.14318662881851196,True,3.1784355769559625e-07,0.03203276754842714,0.003023985307663679,396.7171630859375,8
73739,True,,normalized_momentum,3,0.01,True,True,158,2.1162112333569683,0.326447028339096,1.5727993180043995,0.3449896414531395,0.0006585306422567203,0.001819417954493474,0.691351912682876,0.002631681378348979,0.0003243640887546917,0.0015755373097351732,0.0013596668398475195,1.918294856295688e-08,0.04525886848568916,0.10838492214679718,True,0.49599260091781616,0.13885514438152313,True,3.0219518976082327e-07,0.020848681531669657,0.0013523761881515384,396.9918212890625,8
